id,gid,x,y,v_x,v_y,radius,time
2,1,-2.846547,0.264252,-0.827422,0.261351,0.750000,3.300000
0,0,-6.106049,-0.918861,1.098669,0.145088,0.750000,3.400000
1,0,-6.943166,1.072086,1.231278,0.088515,0.750000,3.400000
2,1,-2.987131,0.306692,-1.405843,0.424401,0.750000,3.400000
0,0,-5.997609,-0.927277,1.084398,-0.084162,0.750000,3.500000
1,0,-6.858326,1.059823,0.848400,-0.122623,0.750000,3.500000
2,1,-3.120372,0.360460,-1.332412,0.537680,0.750000,3.500000
0,0,-5.858633,-0.912028,1.389763,0.152494,0.750000,3.600000
1,0,-6.746571,1.048107,1.117543,-0.117164,0.750000,3.600000
2,1,-3.260619,0.430499,-1.402469,0.700385,0.750000,3.600000
0,0,-5.760570,-0.930115,0.980625,-0.180873,0.750000,3.700000
1,0,-6.619563,1.060146,1.270082,0.120391,0.750000,3.700000
2,1,-3.389193,0.510914,-1.285740,0.804147,0.750000,3.700000
0,0,-5.663187,-0.976981,0.973832,-0.468663,0.750000,3.800000
1,0,-6.513702,1.067191,1.058607,0.070453,0.750000,3.800000
2,1,-3.519433,0.539421,-1.302396,0.285073,0.750000,3.800000
0,0,-5.577644,-1.021845,0.855428,-0.448635,0.750000,3.900000
1,0,-6.385864,1.044893,1.278383,-0.222980,0.750000,3.900000
2,1,-3.658478,0.562496,-1.390456,0.230752,0.750000,3.900000
0,0,-5.497473,-1.058177,0.801711,-0.363324,0.750000,4.000000
1,0,-6.283660,1.024398,1.022038,-0.204951,0.750000,4.000000
2,1,-3.758406,0.597321,-0.999271,0.348245,0.750000,4.000000
0,0,-5.395393,-1.087914,1.020798,-0.297365,0.750000,4.100000
1,0,-6.187802,1.012591,0.958586,-0.118073,0.750000,4.100000
2,1,-3.882265,0.640566,-1.238595,0.432455,0.750000,4.100000
0,0,-5.301554,-1.125806,0.938394,-0.378919,0.750000,4.200000
1,0,-6.055257,1.015895,1.325451,0.033035,0.750000,4.200000
2,1,-4.022535,0.693755,-1.402704,0.531888,0.750000,4.200000
0,0,-5.216400,-1.157068,0.851535,-0.312623,0.750000,4.300000
1,0,-6.080869,0.897100,-0.256125,-1.187948,0.750000,4.300000
2,1,-4.007601,0.598633,0.149348,-0.951218,0.750000,4.300000
0,0,-5.142618,-1.246617,0.737826,-0.895484,0.750000,4.400000
1,0,-6.089031,0.791348,-0.081622,-1.057518,0.750000,4.400000
2,1,-3.993077,0.516815,0.145232,-0.818178,0.750000,4.400000
0,0,-5.080334,-1.326053,0.622832,-0.794367,0.750000,4.500000
1,0,-6.067263,0.721546,0.217680,-0.698024,0.750000,4.500000
2,1,-3.978805,0.431197,0.142729,-0.856184,0.750000,4.500000
0,0,-4.974207,-1.418901,1.061278,-0.928482,0.750000,4.600000
1,0,-6.051017,0.655473,0.162462,-0.660723,0.750000,4.600000
2,1,-3.984502,0.349606,-0.056972,-0.815904,0.750000,4.600000
0,0,-4.911167,-1.508724,0.630392,-0.898226,0.750000,4.700000
1,0,-6.030875,0.607144,0.201427,-0.483287,0.750000,4.700000
2,1,-4.000317,0.278498,-0.158155,-0.711081,0.750000,4.700000
0,0,-4.847022,-1.591261,0.641457,-0.825370,0.750000,4.800000
1,0,-6.020116,0.557094,0.107583,-0.500506,0.750000,4.800000
2,1,-4.029029,0.222610,-0.287115,-0.558884,0.750000,4.800000
0,0,-4.763022,-1.653443,0.840002,-0.621822,0.750000,4.900000
1,0,-6.021956,0.531524,-0.018395,-0.255699,0.750000,4.900000
2,1,-4.080328,0.179205,-0.512989,-0.434050,0.750000,4.900000
0,0,-4.675816,-1.678060,0.872053,-0.246162,0.750000,5.000000
1,0,-6.029824,0.524409,-0.078685,-0.071148,0.750000,5.000000
2,1,-4.128942,0.148427,-0.486143,-0.307780,0.750000,5.000000
0,0,-4.587416,-1.701216,0.884000,-0.231565,0.750000,5.100000
1,0,-6.031299,0.534699,-0.014750,0.102899,0.750000,5.100000
2,1,-4.185004,0.125797,-0.560619,-0.226295,0.750000,5.100000
0,0,-4.506346,-1.710903,0.810697,-0.096866,0.750000,5.200000
1,0,-6.026810,0.569418,0.044895,0.347190,0.750000,5.200000
2,1,-4.261294,0.111233,-0.762906,-0.145643,0.750000,5.200000
0,0,-4.388164,-1.698939,1.181825,0.119641,0.750000,5.300000
1,0,-6.038753,0.612510,-0.119437,0.430916,0.750000,5.300000
2,1,-4.323215,0.073264,-0.619206,-0.379686,0.750000,5.300000
0,0,-4.231543,-1.698862,1.566212,0.000763,0.750000,5.400000
1,0,-6.032363,0.652072,0.063905,0.395623,0.750000,5.400000
2,1,-4.384577,0.056923,-0.613616,-0.163411,0.750000,5.400000
0,0,-4.092777,-1.730810,1.387655,-0.319474,0.750000,5.500000
1,0,-6.018948,0.717321,0.134147,0.652487,0.750000,5.500000
2,1,-4.443394,0.028514,-0.588178,-0.284098,0.750000,5.500000
0,0,-3.970251,-1.751354,1.225259,-0.205444,0.750000,5.600000
1,0,-6.000145,0.765478,0.188027,0.481575,0.750000,5.600000
2,1,-4.526139,0.001242,-0.827444,-0.272713,0.750000,5.600000
0,0,-3.814538,-1.770373,1.557132,-0.190188,0.750000,5.700000
1,0,-5.976864,0.820651,0.232810,0.551726,0.750000,5.700000
2,1,-4.576307,-0.018058,-0.501681,-0.193003,0.750000,5.700000
0,0,-3.671348,-1.756708,1.431905,0.136646,0.750000,5.800000
1,0,-5.956342,0.888804,0.205221,0.681533,0.750000,5.800000
2,1,-4.633090,-0.044678,-0.567832,-0.266195,0.750000,5.800000
0,0,-3.523101,-1.724554,1.482464,0.321540,0.750000,5.900000
1,0,-5.923736,0.943929,0.326067,0.551251,0.750000,5.900000
2,1,-4.711413,-0.075576,-0.783225,-0.308986,0.750000,5.900000
0,0,-3.380203,-1.694129,1.428980,0.304248,0.750000,6.000000
1,0,-5.892729,0.998867,0.310070,0.549377,0.750000,6.000000
2,1,-4.793798,-0.123884,-0.823858,-0.483076,0.750000,6.000000
0,0,-3.261404,-1.683868,1.187989,0.102613,0.750000,6.100000
1,0,-5.844895,1.049613,0.478342,0.507465,0.750000,6.100000
2,1,-4.884988,-0.174067,-0.911892,-0.501836,0.750000,6.100000
0,0,-3.125585,-1.670816,1.358196,0.130520,0.750000,6.200000
1,0,-5.790297,1.076093,0.545973,0.264793,0.750000,6.200000
2,1,-4.982295,-0.211024,-0.973069,-0.369564,0.750000,6.200000
0,0,-2.992373,-1.676287,1.332115,-0.054712,0.750000,6.300000
1,0,-5.747803,1.103156,0.424945,0.270634,0.750000,6.300000
2,1,-5.075337,-0.255235,-0.930421,-0.442116,0.750000,6.300000
0,0,-2.842052,-1.666271,1.503211,0.100167,0.750000,6.400000
1,0,-5.710802,1.122983,0.370004,0.198266,0.750000,6.400000
2,1,-5.164703,-0.291644,-0.893662,-0.364086,0.750000,6.400000
0,0,-2.703207,-1.680431,1.388450,-0.141606,0.750000,6.500000
1,0,-5.664954,1.134231,0.458481,0.112486,0.750000,6.500000
2,1,-5.256773,-0.335680,-0.920706,-0.440356,0.750000,6.500000
0,0,-2.565574,-1.691838,1.376328,-0.114070,0.750000,6.600000
1,0,-5.618056,1.138911,0.468986,0.046801,0.750000,6.600000
2,1,-5.358163,-0.354343,-1.013892,-0.186629,0.750000,6.600000
0,0,-2.444397,-1.662634,1.211771,0.292041,0.750000,6.700000
1,0,-5.566564,1.146657,0.514920,0.077461,0.750000,6.700000
2,1,-5.438971,-0.365242,-0.808089,-0.108990,0.750000,6.700000
0,0,-2.344718,-1.662353,0.996795,0.002810,0.750000,6.800000
1,0,-5.511655,1.148279,0.549091,0.016220,0.750000,6.800000
2,1,-5.531067,-0.374077,-0.920951,-0.088353,0.750000,6.800000
0,0,-2.248261,-1.644471,0.964569,0.178822,0.750000,6.900000
1,0,-5.449715,1.155898,0.619392,0.076190,0.750000,6.900000
2,1,-5.619064,-0.384855,-0.879973,-0.107779,0.750000,6.900000
0,0,-2.108792,-1.629908,1.394690,0.145627,0.750000,7.000000
1,0,-5.390462,1.160527,0.592537,0.046283,0.750000,7.000000
2,1,-5.704483,-0.379037,-0.854192,0.058176,0.750000,7.000000
0,0,-1.965972,-1.636208,1.428193,-0.063001,0.750000,7.100000
1,0,-5.326779,1.166389,0.636830,0.058621,0.750000,7.100000
2,1,-5.788474,-0.376782,-0.839908,0.022549,0.750000,7.100000
0,0,-1.820399,-1.634474,1.455734,0.017346,0.750000,7.200000
1,0,-5.238126,1.175942,0.886530,0.095534,0.750000,7.200000
2,1,-5.876220,-0.386216,-0.877466,-0.094332,0.750000,7.200000
0,0,-1.689485,-1.650183,1.309143,-0.157097,0.750000,7.300000
1,0,-5.149603,1.183496,0.885230,0.075539,0.750000,7.300000
2,1,-5.944961,-0.396393,-0.687408,-0.101770,0.750000,7.300000
0,0,-1.588814,-1.647132,1.006710,0.030517,0.750000,7.400000
1,0,-5.031188,1.189571,1.184146,0.060748,0.750000,7.400000
2,1,-6.044852,-0.384495,-0.998907,0.118978,0.750000,7.400000
0,0,-1.455358,-1.646815,1.334558,0.003166,0.750000,7.500000
1,0,-4.910579,1.215136,1.206089,0.255649,0.750000,7.500000
2,1,-6.132114,-0.379110,-0.872617,0.053845,0.750000,7.500000
0,0,-1.381382,-1.655516,0.739757,-0.087005,0.750000,7.600000
1,0,-4.804407,1.274009,1.061725,0.588731,0.750000,7.600000
2,1,-6.226927,-0.387475,-0.948132,-0.083650,0.750000,7.600000
0,0,-1.250372,-1.654583,1.310103,0.009325,0.750000,7.700000
1,0,-4.687158,1.305188,1.172490,0.311792,0.750000,7.700000
2,1,-6.313251,-0.400547,-0.863247,-0.130717,0.750000,7.700000
0,0,-1.117503,-1.662567,1.328691,-0.079837,0.750000,7.800000
1,0,-4.576674,1.348250,1.104837,0.430621,0.750000,7.800000
2,1,-6.411622,-0.438913,-0.983707,-0.383660,0.750000,7.800000
0,0,-0.981732,-1.641577,1.357705,0.209898,0.750000,7.900000
1,0,-4.453331,1.369922,1.233431,0.216720,0.750000,7.900000
2,1,-6.511154,-0.471214,-0.995322,-0.323010,0.750000,7.900000
0,0,-0.847890,-1.631289,1.338424,0.102885,0.750000,8.000000
1,0,-4.293964,1.359857,1.593668,-0.100652,0.750000,8.000000
2,1,-6.612121,-0.501031,-1.009670,-0.298171,0.750000,8.000000
0,0,-0.731867,-1.624614,1.160224,0.066741,0.750000,8.100000
1,0,-4.117016,1.352115,1.769480,-0.077417,0.750000,8.100000
2,1,-6.720990,-0.521514,-1.088687,-0.204825,0.750000,8.100000
0,0,-0.629997,-1.603782,1.018704,0.208328,0.750000,8.200000
1,0,-3.943373,1.362076,1.736427,0.099609,0.750000,8.200000
2,1,-6.823858,-0.542915,-1.028680,-0.214012,0.750000,8.200000
0,0,-0.535751,-1.577982,0.942455,0.257999,0.750000,8.300000
1,0,-3.832300,1.385567,1.110732,0.234905,0.750000,8.300000
2,1,-6.918822,-0.564265,-0.949641,-0.213503,0.750000,8.300000
0,0,-0.417358,-1.545821,1.183937,0.321608,0.750000,8.400000
1,0,-3.704541,1.411057,1.277587,0.254901,0.750000,8.400000
2,1,-7.020379,-0.593312,-1.015570,-0.290474,0.750000,8.400000
0,0,-0.288555,-1.537281,1.288025,0.085394,0.750000,8.500000
1,0,-3.605632,1.452926,0.989093,0.418690,0.750000,8.500000
2,1,-7.107252,-0.637338,-0.868725,-0.440254,0.750000,8.500000
0,0,-0.173429,-1.520722,1.151264,0.165590,0.750000,8.600000
1,0,-3.497659,1.488214,1.079732,0.352883,0.750000,8.600000
2,1,-7.215449,-0.670413,-1.081976,-0.330753,0.750000,8.600000
0,0,-0.017777,-1.512441,1.556516,0.082815,0.750000,8.700000
1,0,-3.390731,1.535163,1.069279,0.469493,0.750000,8.700000
2,1,-7.341292,-0.694669,-1.258427,-0.242563,0.750000,8.700000
0,0,0.066873,-1.498810,0.846504,0.136313,0.750000,8.800000
1,0,-3.285612,1.564376,1.051185,0.292129,0.750000,8.800000
2,1,-7.461469,-0.715223,-1.201766,-0.205533,0.750000,8.800000
0,0,0.174166,-1.487591,1.072926,0.112188,0.750000,8.900000
1,0,-3.172759,1.591705,1.128534,0.273288,0.750000,8.900000
2,1,-7.586961,-0.689586,-1.254922,0.256369,0.750000,8.900000
0,0,0.301196,-1.502597,1.270303,-0.150063,0.750000,9.000000
1,0,-3.065409,1.618634,1.073502,0.269290,0.750000,9.000000
2,1,-7.722787,-0.679135,-1.358260,0.104511,0.750000,9.000000
0,0,0.423600,-1.516256,1.224038,-0.136585,0.750000,9.100000
1,0,-2.956008,1.626210,1.094013,0.075765,0.750000,9.100000
2,1,-7.841432,-0.660333,-1.186451,0.188022,0.750000,9.100000
0,0,0.556724,-1.545551,1.331243,-0.292955,0.750000,9.200000
1,0,-2.827070,1.620231,1.289375,-0.059795,0.750000,9.200000
2,1,-7.970916,-0.642017,-1.294841,0.183156,0.750000,9.200000
0,0,0.683691,-1.581542,1.269671,-0.359910,0.750000,9.300000
1,0,-2.710283,1.594566,1.167869,-0.256648,0.750000,9.300000
2,1,-8.088303,-0.629300,-1.173869,0.127166,0.750000,9.300000
0,0,0.818853,-1.575219,1.351621,0.063228,0.750000,9.400000
1,0,-2.597308,1.585527,1.129756,-0.090395,0.750000,9.400000
2,1,-8.194098,-0.609985,-1.057956,0.193154,0.750000,9.400000
0,0,0.949299,-1.566263,1.304453,0.089569,0.750000,9.500000
1,0,-2.521757,1.554043,0.755506,-0.314833,0.750000,9.500000
2,1,-8.315511,-0.559797,-1.214128,0.501877,0.750000,9.500000
0,0,1.107540,-1.535739,1.582414,0.305236,0.750000,9.600000
1,0,-2.458572,1.516543,0.631845,-0.375002,0.750000,9.600000
2,1,-8.444831,-0.532520,-1.293198,0.272777,0.750000,9.600000
0,0,1.243241,-1.509828,1.357011,0.259108,0.750000,9.700000
1,0,-2.381222,1.491730,0.773500,-0.248128,0.750000,9.700000
2,1,-8.564898,-0.490229,-1.200674,0.422903,0.750000,9.700000
